id,category,task,value,date,day
7288,fcfs,Change closing cost and escrows to dropdowns,2,2016/02/08,NULL
6889,personal,Personal Finances,2,2016/02/08,NULL
6888,personal,Prepare for GJ trip,3,2016/02/08,NULL
6887,personal,Buy shovel and probe,2,2016/02/08,NULL
6886,personal,Reconcile Adina Account,3,2016/02/08,NULL
6885,personal,Draino bathroom,1,2016/02/08,NULL
6884,personal,Laundry,1,2016/02/08,NULL
6883,personal,Change light bulbs,2,2016/02/08,NULL
6882,personal,look up other physical matery dates,1,2016/02/08,NULL
6881,personal,Buy Light bulbs and draino,1,2016/02/08,NULL
6880,personal,Water Plant,1,2016/02/08,NULL
6879,personal,Order Valentines Flowers,1,2016/02/08,NULL
6878,personal,Purchase valentines day gift,2,2016/02/08,NULL
6877,personal,Log workbond,1,2016/02/08,NULL
6876,personal,Fix up ski boots,2,2016/02/08,NULL
6875,personal,Menu,1,2016/02/08,NULL
6874,personal,Reconcile Joint Account,3,2016/02/08,NULL
6873,personal,Grocieries,2,2016/02/08,NULL
6872,personal,Trim Toenails,1,2016/02/08,NULL
6871,personal,Return Luggage to REI,2,2016/02/08,NULL
6870,personal,Email Tim,1,2016/02/08,NULL
6869,personal,Reconcile Wells Fargo Account,NULL,2016/02/08,NULL
6868,personal,Seva,6,2016/02/08,NULL
3593,fcfs,Fix Orphaned Migraiton Files,2,2016/02/08,NULL
3592,fcfs,Lo_notifier mailer detail spec,2,2016/02/08,NULL
3591,fcfs,Fix Deprecation Warmings,2,2016/02/08,NULL
3590,fcfs,Email eliot about deprecation warning,1,2016/02/08,NULL
3589,fcfs,Email eliot about DOB spec,1,2016/02/08,NULL
3588,fcfs,Deliver Now Decpecation problem,2,2016/02/08,NULL
3587,fcfs,Zip code to string problem,2,2016/02/08,NULL
3586,fcfs,Brakeman,1,2016/02/08,NULL
3585,fcfs,Bundle audit,1,2016/02/08,NULL
3584,fcfs,Email Mike updates on PII and DOB issues,1,2016/02/08,NULL
3583,fcfs,Add phone tag to signiture line of notifier,1,2016/02/08,NULL
3582,fcfs,Look into Chris' income file,1,2016/02/08,NULL
3581,fcfs,Add Signiture Line to client_notifier,2,2016/02/08,NULL
3580,fcfs,DOB Spec Model Fix,3,2016/02/08,NULL
3440,health,Ski with Joel,5,2016/02/08,NULL
3439,health,GVT Chest / Back,3,2016/02/08,NULL
3438,health,GVT Legs / Abs,NULL,2016/02/08,NULL
3437,health,GVT Shoulders / Arms,3,2016/02/08,NULL
3436,health,3 Mile Run,NULL,2016/02/08,NULL
3435,health,3 Mile Run,2,2016/02/08,NULL
1255,fcfs,Email Mike about 1/2 applications,1,2016/02/08,NULL
1254,fcfs,Email Mike about meeting up,1,2016/02/08,NULL
1253,fcfs,Meet with Mike,1,2016/02/08,NULL
1252,fcfs,Follow up with Mindy,1,2016/02/08,NULL
1251,fcfs,Notes from Webinar,2,2016/02/08,NULL
1250,fcfs,Economics Webinar,2,2016/02/08,NULL
425,career_development,10 code war problems,NULL,2016/02/08,NULL
424,career_development,Set up Githursdaydaysdayb Activity Tracker,NULL,2016/02/08,NULL
423,career_development,Research Treehouse v Udacity,1,2016/02/08,NULL
422,career_development,Follow up with Doug,1,2016/02/08,NULL
421,career_development,Update Linked in Personal Summary,3,2016/02/08,NULL
420,career_development,Reach out to Joey Klien,2,2016/02/08,NULL
419,career_development,Endorse 10 people on linkedin,2,2016/02/08,NULL
418,career_development,Purchase ericwiseman.io,2,2016/02/08,NULL
417,career_development,Email & Respond to Tammi,2,2016/02/08,NULL
416,career_development,Print Vision and Put in Bathroom,1,2016/02/08,NULL
7673,snowmass,Pay Carmen,1,2016/02/01,NULL
7672,snowmass,Text Cleaning schedule to Carmen,1,2016/02/01,NULL
7287,fcfs,Rename loan condition DL to Loan Objection DL,2,2016/02/01,NULL
7286,fcfs,"Add show, update, edit to client_file",3,2016/02/01,NULL
7285,fcfs,Add Business Days to calcs,3,2016/02/01,NULL
7284,fcfs,Get Red box working on dashboard,2,2016/02/01,NULL
7283,fcfs,Get FCFS LCD working,2,2016/02/01,NULL
7282,fcfs,"Add Active ""red box"" to client page",3,2016/02/01,NULL
7281,fcfs,Format transaction dates,2,2016/02/01,NULL
7280,fcfs,Drop conditions to lender from db,1,2016/02/01,NULL
7279,fcfs,Update Eliot comments,1,2016/02/01,NULL
7278,fcfs,Map out model relationships,3,2016/02/01,NULL
6867,personal,Reschedule Oil change,1,2016/02/01,NULL
6866,personal,Change 24 hr payment,1,2016/02/01,NULL
6865,personal,Change Itunes CC,1,2016/02/01,NULL
6864,personal,Change Basecamp / Heroku CC,2,2016/02/01,NULL
6863,personal,Reconcile Adian Account,NULL,2016/02/01,NULL
6862,personal,Reconcile Joint Account,NULL,2016/02/01,NULL
6861,personal,Personal Finances,1,2016/02/01,NULL
6860,personal,Clean mac and backup computer,1,2016/02/01,NULL
6859,personal,Pay for summer camp,2,2016/02/01,NULL
6858,personal,Log workbond,1,2016/02/01,NULL
6857,personal,Repsond to Mathew & Mary evite,1,2016/02/01,NULL
6856,personal,Hair Cut,1,2016/02/01,NULL
6855,personal,Figure out Purium Account,1,2016/02/01,NULL
6854,personal,Text Tevya,1,2016/02/01,NULL
6853,personal,Menu,1,2016/02/01,NULL
6852,personal,Groceries,2,2016/02/01,NULL
6851,personal,Buy new sharpies,1,2016/02/01,NULL
6850,personal,"Buy Glue, Envolopes, Sticky notes",1,2016/02/01,NULL
6849,personal,Laundry workbond,1,2016/02/01,NULL
6848,personal,Laundry,1,2016/02/01,NULL
6847,personal,Put Login keys in safe,1,2016/02/01,NULL
6846,personal,Water Plant,1,2016/02/01,NULL
6845,personal,Plow Driveway,3,2016/02/01,NULL
6844,personal,Re-glue door sensor,1,2016/02/01,NULL
6843,personal,Order new Nest,2,2016/02/01,NULL
6842,personal,Text Jerry,1,2016/02/01,NULL
6841,personal,Respond to Ronnie,1,2016/02/01,NULL
6840,personal,Resign from Seva,3,2016/02/01,NULL
6839,personal,Seva,3,2016/02/01,NULL
3579,fcfs,Push changes to production,2,2016/02/01,NULL
3578,fcfs,Check on dob dates for clients applied,2,2016/02/01,NULL
3577,fcfs,Add dob to loan details,2,2016/02/01,NULL
3576,fcfs,Brakeman,1,2016/02/01,NULL
3575,fcfs,Bundle audit,1,2016/02/01,NULL
3574,fcfs,Add last_name to mailer subject line,3,2016/02/01,NULL
3434,health,GVT Chest / Back,3,2016/02/01,NULL
3433,health,GVT Legs / Abs,3,2016/02/01,NULL
3432,health,GVT Shoulders / Arms,3,2016/02/01,NULL
3431,health,3 Mile Run,2,2016/02/01,NULL
3430,health,3 Mile Run,2,2016/02/01,NULL
1249,fcfs,Meet with Mike,2,2016/02/01,NULL
1248,fcfs,Message Mindy Waite,1,2016/02/01,NULL
415,career_development,10 code war problems,NULL,2016/02/01,NULL
414,career_development,Set up Githursdaydaysdayb Activity Tracker,NULL,2016/02/01,NULL
413,career_development,Update Linked in Experience,3,2016/02/01,NULL
412,career_development,Respond to Eliot Resume comments,1,2016/02/01,NULL
411,career_development,Update Linked in Personal Summary,3,2016/02/01,NULL
410,career_development,Lunch with Mathew Nichols,2,2016/02/01,NULL
409,career_development,Review Eliot Resume comments,2,2016/02/01,NULL
408,career_development,Call with Tim,1,2016/02/01,NULL
407,career_development,Endorse 10 people on Linkedin,2,2016/02/01,NULL
406,career_development,Call with Dan,3,2016/02/01,NULL
7671,snowmass,Text Carmen & Jessica,1,2016/01/25,NULL
7277,fcfs,Set up time to meet with Mike,1,2016/01/25,NULL
7276,fcfs,Setup TaskDef List,3,2016/01/25,NULL
7275,fcfs,Map out Model Relationships,NULL,2016/01/25,NULL
7274,fcfs,Get category working in view template,3,2016/01/25,NULL
7273,fcfs,Add 'category to TaskDef,1,2016/01/25,NULL
6838,personal,Pheonix Trip,15,2016/01/25,NULL
6837,personal,Pack for Pheonix Trip,3,2016/01/25,NULL
6836,personal,Personal Finances,1,2016/01/25,NULL
6835,personal,Set up new debit card,1,2016/01/25,NULL
6834,personal,Forget wireless network,1,2016/01/25,NULL
6833,personal,Change Bill Pay,1,2016/01/25,NULL
6832,personal,Return Library books,1,2016/01/25,NULL
6831,personal,Checkout Purium account,1,2016/01/25,NULL
6830,personal,Take out leaves and Pine Needles,1,2016/01/25,NULL
6829,personal,Log workbond,1,2016/01/25,NULL
6828,personal,Pay Ms Rosa,1,2016/01/25,NULL
6827,personal,Seva,3,2016/01/25,NULL
3573,fcfs,Reset Heroku Database,2,2016/01/25,NULL
3572,fcfs,Change over Apply Buttton,3,2016/01/25,NULL
3571,fcfs,Change passwords in seed.rb file,2,2016/01/25,NULL
3570,fcfs,Add Declaration to Mailer and Loan Detail,3,2016/01/25,NULL
3569,fcfs,Fix Incom Key Login,1,2016/01/25,NULL
3568,fcfs,Edit client_notifiier mailer,1,2016/01/25,NULL
3567,fcfs,Print Production Key information,1,2016/01/25,NULL
3566,fcfs,Update Devise,NULL,2016/01/25,NULL
3565,fcfs,Update Rails to 4.2.5.1,2,2016/01/25,NULL
3564,fcfs,Fix Respec Errors,1,2016/01/25,NULL
3429,health,GVT - Chest / Back,3,2016/01/25,NULL
3428,health,3 Mile Run,NULL,2016/01/25,NULL
3427,health,3 Mile Run,2,2016/01/25,NULL
3426,health,3 Mile Run,2,2016/01/25,NULL
1247,fcfs,Send Mike List of Projects and time frame,1,2016/01/25,NULL
1246,fcfs,Respnod to Mike about webinar,1,2016/01/25,NULL
1245,fcfs,Bundle Audit,1,2016/01/25,NULL
1244,fcfs,Brakeman,1,2016/01/25,NULL
1243,fcfs,Message Mindy Waite,1,2016/01/25,NULL
405,career_development,Send Lito DV format of Resume,1,2016/01/25,NULL
404,career_development,Meet with Luke,3,2016/01/25,NULL
403,career_development,Sign up for Javascript Weekly,1,2016/01/25,NULL
402,career_development,Sign up for Ruby Weekly,1,2016/01/25,NULL
401,career_development,Email Luke,1,2016/01/25,NULL
400,career_development,Endorse Doug,1,2016/01/25,NULL
399,career_development,Schedule call with Tim,1,2016/01/25,NULL
398,career_development,Reach out to Mathew Nicholes,1,2016/01/25,NULL
397,career_development,Message Doug Horch,1,2016/01/25,NULL
396,career_development,Ask Eliot about Githursdaydaysdayb account stuff,1,2016/01/25,NULL
395,career_development,Star Ruby awesome,1,2016/01/25,NULL
394,career_development,Sign up for Ruby on Rails Security,1,2016/01/25,NULL
7670,snowmass,Call Carment,1,2016/01/18,NULL
7669,snowmass,Book out Evolve,1,2016/01/18,NULL
7272,fcfs,Set up TaskDef list,NULL,2016/01/18,NULL
7271,fcfs,Set up pipeline model,2,2016/01/18,NULL
7270,fcfs,Email Mike Loan Type List,1,2016/01/18,NULL
7269,fcfs,Fix Current Pipeline,1,2016/01/18,NULL
6826,personal,Call Dad,1,2016/01/18,NULL
6825,personal,Call Mom,1,2016/01/18,NULL
6824,personal,Text Rudi,1,2016/01/18,NULL
6823,personal,Call Orkin,1,2016/01/18,NULL
6822,personal,Email Culum,1,2016/01/18,NULL
6821,personal,Call back Brady reece,1,2016/01/18,NULL
6820,personal,Research Student Loan Refi,2,2016/01/18,NULL
6819,personal,Gather personal tax docs,2,2016/01/18,NULL
6818,personal,Household Finances (download accout info),2,2016/01/18,NULL
6817,personal,Personal Finances,1,2016/01/18,NULL
6816,personal,Pay Eliot,1,2016/01/18,NULL
6815,personal,Set up Jan Expense,2,2016/01/18,NULL
6814,personal,Seva,2,2016/01/18,NULL
6813,personal,Groceries & Menu,1,2016/01/18,NULL
6812,personal,Grocerires,2,2016/01/18,NULL
6811,personal,Plan Menu,1,2016/01/18,NULL
6810,personal,Laundry,2,2016/01/18,NULL
6809,personal,Change Light bulbs,1,2016/01/18,NULL
6808,personal,Polish shoes,1,2016/01/18,NULL
6807,personal,Buy mouth wash,1,2016/01/18,NULL
6806,personal,Clean car,1,2016/01/18,NULL
6805,personal,Buy wood glue,1,2016/01/18,NULL
6804,personal,Schedule Oil Change,1,2016/01/18,NULL
6803,personal,Fix Puja Table,1,2016/01/18,NULL
6802,personal,Restock Firewood,1,2016/01/18,NULL
6801,personal,Fix Vacum,1,2016/01/18,NULL
6800,personal,Clean Money Tree,1,2016/01/18,NULL
6799,personal,Rake Pine needles,3,2016/01/18,NULL
3563,fcfs,Add Declarations to Mailer and Loan Detail,NULL,2016/01/18,NULL
3562,fcfs,Consolidate Mortgage Payment info,2,2016/01/18,NULL
3561,fcfs,Add Mortgage Application Verbage to client notifier,1,2016/01/18,NULL
3560,fcfs,"Add B/C to ""other income""",3,2016/01/18,NULL
3559,fcfs,Edit Unsassinged LO spec,1,2016/01/18,NULL
3558,fcfs,Set up tme with Chris,1,2016/01/18,NULL
3557,fcfs,Add Rent to current property,2,2016/01/18,NULL
3556,fcfs,Add Dependents Age,3,2016/01/18,NULL
3555,fcfs,Remove loan_officer from LO Dashboard,1,2016/01/18,NULL
3554,fcfs,Change LO Dashboard headings,1,2016/01/18,NULL
3553,fcfs,Adjust numeric values to include decimal,1,2016/01/18,NULL
3552,fcfs,Add mortgage payment to CSV current expense,2,2016/01/18,NULL
3425,health,GVT - Legs / Abs,3,2016/01/18,NULL
3424,health,GVT - Shoulders / Arm,3,2016/01/18,NULL
3423,health,GVT - Chest / Back,3,2016/01/18,NULL
3422,health,3 Mile Run,2,2016/01/18,NULL
1242,fcfs,Email Mike about week ,1,2016/01/18,NULL
1241,fcfs,Meet with Chris,1,2016/01/18,NULL
1240,fcfs,Read Appian Article,1,2016/01/18,NULL
1239,fcfs,Read Slack Article,1,2016/01/18,NULL
1238,fcfs,Brakeman,1,2016/01/18,NULL
1237,fcfs,Bundle Audit,1,2016/01/18,NULL
1236,fcfs,Meet with Mike,2,2016/01/18,NULL
393,career_development,Email Jeff Link,1,2016/01/18,NULL
392,career_development,Call with Jeff,1,2016/01/18,NULL
391,career_development,Email Jeff,1,2016/01/18,NULL
390,career_development,Research system for Jeff,2,2016/01/18,NULL
389,career_development,Call with Tim,1,2016/01/18,NULL
388,career_development,Text Luke,1,2016/01/18,NULL
387,career_development,Lunch with Karan,1,2016/01/18,NULL
386,career_development,Message Mathew Nichols,1,2016/01/18,NULL
385,career_development,Send Eliot Standard Resume,1,2016/01/18,NULL
384,career_development,Set up Standard Resume,3,2016/01/18,NULL
383,career_development,Update LinkedIn Profile - change settings,1,2016/01/18,NULL
7668,snowmass,Snowmass rentals in calendar,1,2016/01/11,NULL
7268,fcfs,Add loan officer to Client File,2,2016/01/11,NULL
7267,fcfs,Add deadlines to Timetable model,2,2016/01/11,NULL
7266,fcfs,Validated Client_file,2,2016/01/11,NULL
7265,fcfs,Fix Excel Pipelin,3,2016/01/11,NULL
6798,personal,Paper cutting workbond,1,2016/01/11,NULL
6797,personal,Pay Montesorri,1,2016/01/11,NULL
6796,personal,Reach out to Culum,1,2016/01/11,NULL
6795,personal,Purchase scrum book,1,2016/01/11,NULL
6794,personal,Thank you to Joey,1,2016/01/11,NULL
6793,personal,Set up lunch with Karan,1,2016/01/11,NULL
6792,personal,Call Mom,1,2016/01/11,NULL
6791,personal,Text Rachel Davis,1,2016/01/11,NULL
6790,personal,Seva,5,2016/01/11,NULL
6789,personal,Put GVT in phone,1,2016/01/11,NULL
6788,personal,Get paycheck resolved,1,2016/01/11,NULL
6787,personal,Email Ronnie back,1,2016/01/11,NULL
6786,personal,Schedule Seva Mgt meeting,1,2016/01/11,NULL
6785,personal,Reply back to Joey,1,2016/01/11,NULL
6784,personal,Personal Finances,2,2016/01/11,NULL
3551,fcfs,"Add ""other"" to Other Income Drop Down",1,2016/01/11,NULL
3550,fcfs,Email Eliot about current_user in mailer,1,2016/01/11,NULL
3549,fcfs,Test csv generation,1,2016/01/11,NULL
3548,fcfs,Test point upload,2,2016/01/11,NULL
3547,fcfs,Client Mailer on Submit,5,2016/01/11,NULL
3546,fcfs,Test LO dashbaord,1,2016/01/11,NULL
3545,fcfs,Test  management dashboard,1,2016/01/11,NULL
3544,fcfs,brakeman,1,2016/01/11,NULL
3543,fcfs,Test appform mailer,1,2016/01/11,NULL
3542,fcfs,Add close,1,2016/01/11,NULL
3541,fcfs,Add welcome,1,2016/01/11,NULL
3540,fcfs,Bundle audit,1,2016/01/11,NULL
3539,fcfs,Test mortgage app,2,2016/01/11,NULL
3538,fcfs,Close on time tool update,2,2016/01/11,NULL
3537,fcfs,Fix transaction type spec,1,2016/01/11,NULL
3536,fcfs,Client mailer spec,2,2016/01/11,NULL
3535,fcfs,Unassigned LO mailer-spec,2,2016/01/11,NULL
3534,fcfs,Edit close on time spec,1,2016/01/11,NULL
3533,fcfs,Adjust welcome & close to appform,2,2016/01/11,NULL
3532,fcfs,Eliot validation and rspec comments,1,2016/01/11,NULL
3531,fcfs,Add Purchase price to loan details & mailer,2,2016/01/11,NULL
3421,health,GVT Shoulders / Arms,NULL,2016/01/11,NULL
3420,health,GVT Legs / Abs,3,2016/01/11,NULL
3419,health,GVT Chest / Back,3,2016/01/11,NULL
3418,health,Run 3 miles,NULL,2016/01/11,NULL
3417,health,Run 3 miles,2,2016/01/11,NULL
382,career_development,Call with Jeff,1,2016/01/11,NULL
381,career_development,Respond to Jeff,1,2016/01/11,NULL
380,career_development,Call with Tim,1,2016/01/11,NULL
379,career_development,Meet with Mike,2,2016/01/11,NULL
7667,snowmass,Pay John Ott,1,2016/01/04,NULL
7666,snowmass,Send Paint sample email,1,2016/01/04,NULL
7665,snowmass,Email HOA about paint,1,2016/01/04,NULL
7264,fcfs,Ask about controller,1,2016/01/04,NULL
7263,fcfs,Ask about model,1,2016/01/04,NULL
7262,fcfs,Ask about schema,1,2016/01/04,NULL
7261,fcfs,Ask Eliot big questions picture,1,2016/01/04,NULL
7260,fcfs,Draw client_file scenario,1,2016/01/04,NULL
6783,personal,Trim toenails,1,2016/01/04,NULL
6782,personal,Pick up shoes,1,2016/01/04,NULL
6781,personal,Clean my mac & back up,1,2016/01/04,NULL
6780,personal,Get pay check resolved,NULL,2016/01/04,NULL
6779,personal,Seva ,3,2016/01/04,NULL
6778,personal,Hair Cut,1,2016/01/04,NULL
6777,personal,Make copy of front door key,1,2016/01/04,NULL
6776,personal,Sign Neighbors Building permit,1,2016/01/04,NULL
6775,personal,Send Check to renters,2,2016/01/04,NULL
6774,personal,Personal Finances,2,2016/01/04,NULL
3530,fcfs,Test Appform Mailer in Production,1,2016/01/04,NULL
3529,fcfs,Missing Content tootlip,2,2016/01/04,NULL
3528,fcfs,Add Sensitive data to config/initializer,1,2016/01/04,NULL
3527,fcfs,Feature spec for Co-borrower,2,2016/01/04,NULL
3526,fcfs,Fix Date on mailer spec,2,2016/01/04,NULL
3525,fcfs,Upgrate Ruby to 2.2.3,2,2016/01/04,NULL
3524,fcfs,Feature Spec for processor login,2,2016/01/04,NULL
3523,fcfs,Enforce spec file naming,1,2016/01/04,NULL
3522,fcfs,Dry up Javascript,1,2016/01/04,NULL
3521,fcfs,Feature spec for login,2,2016/01/04,NULL
3520,fcfs,Add more content to Appfrom Mailer,2,2016/01/04,NULL
3519,fcfs,Submit Application check logs for encyprtion,1,2016/01/04,NULL
3518,fcfs,Fix Encyption in production,1,2016/01/04,NULL
3517,fcfs,Mailing Address Validation,1,2016/01/04,NULL
3516,fcfs,removed form-group validation,1,2016/01/04,NULL
3515,fcfs,Change log level in production,1,2016/01/04,NULL
3514,fcfs,Update Rails,1,2016/01/04,NULL
3513,fcfs,Rollbar data scrubbing,1,2016/01/04,NULL
3416,health,Yoga,2,2016/01/04,NULL
3415,health,Lift Weights 1,2,2016/01/04,NULL
3414,health,Run 3 miles,2,2016/01/04,NULL
3413,health,Run 3 miles,2,2016/01/04,NULL
3238,health,Mental Mastery,5,2016/01/04,friday
3237,health,cleanse,3,2016/01/04,friday
3010,health,cleanse,3,2016/01/04,monday
2874,health,Mental Mastery,8,2016/01/04,saturday
2873,health,cleanse,3,2016/01/04,saturday
2739,health,Mental Mastery,8,2016/01/04,sunday
2738,health,cleanse,3,2016/01/04,sunday
2593,health,cleanse,3,2016/01/04,thursday
2324,health,cleanse,3,2016/01/04,tuesday
2109,health,cleanse,3,2016/01/04,wednesday
378,career_development,Research front-end schools,2,2016/01/04,NULL
7664,snowmass,Call Evolve,1,2015/12/28,NULL
6773,personal,Pay Meetup Dues,1,2015/12/28,NULL
6772,personal,Transfer Money to Checking for Mental Mastery,1,2015/12/28,NULL
6771,personal,Gifts for Dan and Lexi,2,2015/12/28,NULL
6770,personal,Fix car tire,1,2015/12/28,NULL
6769,personal,Take shoe to diradanos,1,2015/12/28,NULL
6768,personal,Text Column,1,2015/12/28,NULL
6767,personal,Air in Car tire,1,2015/12/28,NULL
6766,personal,Personal Finances,1,2015/12/28,NULL
3512,fcfs,! Tooltip,NULL,2015/12/28,NULL
3511,fcfs,Phone Validation,2,2015/12/28,NULL
